status	concept_doi	version_doi	note
drop_version	10.5281/zenodo.16941836	10.5281/zenodo.16941837	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14236709	10.5281/zenodo.14236710	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13484093	10.5281/zenodo.13484094	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13894115	10.5281/zenodo.13903690	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13894115	10.5281/zenodo.13894116	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17669751	10.5281/zenodo.17669752	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16919002	10.5281/zenodo.16919003	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15516129	10.5281/zenodo.15516130	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17453896	10.5281/zenodo.17453897	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17337444	10.5281/zenodo.17337445	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15488413	10.5281/zenodo.15488414	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17193571	10.5281/zenodo.17193572	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17104803	10.5281/zenodo.17104804	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15436242	10.5281/zenodo.15436243	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17288144	10.5281/zenodo.17288145	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17589958	10.5281/zenodo.17589959	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14609240	10.5281/zenodo.14609241	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15228170	10.5281/zenodo.15228171	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14711776	10.5281/zenodo.14711777	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14809567	10.5281/zenodo.14809568	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11120466	10.5281/zenodo.11120467	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10606950	10.5281/zenodo.10606951	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10932779	10.5281/zenodo.14602600	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10932779	10.5281/zenodo.12732398	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10932779	10.5281/zenodo.14765907	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10932779	10.5281/zenodo.10932780	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17600681	10.5281/zenodo.17600682	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14849038	10.5281/zenodo.15269231	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14849038	10.5281/zenodo.14849039	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17676219	10.5281/zenodo.17676220	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17069242	10.5281/zenodo.17069243	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17280189	10.5281/zenodo.17280190	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14195146	10.5281/zenodo.14195147	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16993247	10.5281/zenodo.16993248	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14801809	10.5281/zenodo.14801810	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14047683	10.5281/zenodo.14047684	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14047683	10.5281/zenodo.14499417	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15323332	10.5281/zenodo.15323333	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17648080	10.5281/zenodo.17648081	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14740582	10.5281/zenodo.14740583	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14740582	10.5281/zenodo.15253152	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.12549119	10.5281/zenodo.12549120	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17573437	10.5281/zenodo.17573438	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17225975	10.5281/zenodo.17225976	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17307891	10.5281/zenodo.17307892	HasVersion + IsVersionOf match; dropping version DOI
missing_version_record	10.5281/zenodo.10396528	10.5281/zenodo.10680905	HasVersion points to DOI not present in datasets_dedup
drop_version	10.5281/zenodo.10396528	10.5281/zenodo.10396529	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15762119	10.5281/zenodo.15762120	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15762119	10.5281/zenodo.17162218	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15762119	10.5281/zenodo.17349048	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10966280	10.5281/zenodo.13760564	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10966280	10.5281/zenodo.11181052	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10966280	10.5281/zenodo.15683784	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10966280	10.5281/zenodo.13890851	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10966280	10.5281/zenodo.10966281	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10784813	10.5281/zenodo.10784814	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15731145	10.5281/zenodo.15731146	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11611604	10.5281/zenodo.11611605	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10212340	10.5281/zenodo.10212341	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16568397	10.5281/zenodo.16568398	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16457623	10.5281/zenodo.16457624	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17285563	10.5281/zenodo.17285564	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15284375	10.5281/zenodo.17478337	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15284375	10.5281/zenodo.15284376	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14855592	10.5281/zenodo.14855593	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14659963	10.5281/zenodo.14659964	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16264428	10.5281/zenodo.16264429	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10843994	10.5281/zenodo.10843995	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13892288	10.5281/zenodo.17232042	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13892288	10.5281/zenodo.13892289	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13892288	10.5281/zenodo.15259192	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13892288	10.5281/zenodo.16429696	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15781642	10.5281/zenodo.15781643	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11548742	10.5281/zenodo.11548743	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13827443	10.5281/zenodo.13827444	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14866129	10.5281/zenodo.14866130	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14866129	10.5281/zenodo.17085707	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11410525	10.5281/zenodo.11410526	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15421290	10.5281/zenodo.15421291	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15483405	10.5281/zenodo.15483406	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15082406	10.5281/zenodo.15082407	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.12636393	10.5281/zenodo.12636394	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.12636393	10.5281/zenodo.15309981	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.12636393	10.5281/zenodo.12649427	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15481348	10.5281/zenodo.15481349	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13382426	10.5281/zenodo.13382427	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14686629	10.5281/zenodo.14686630	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17458258	10.5281/zenodo.17458259	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10124661	10.5281/zenodo.10124662	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11500506	10.5281/zenodo.11500507	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10998234	10.5281/zenodo.10998235	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14714461	10.5281/zenodo.14714462	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10816861	10.5281/zenodo.10816862	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13907009	10.5281/zenodo.13907010	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15222896	10.5281/zenodo.15222897	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16313542	10.5281/zenodo.16313543	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14810079	10.5281/zenodo.14810080	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10908601	10.5281/zenodo.10908602	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.3367363	10.5281/zenodo.3367364	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14802254	10.5281/zenodo.14802255	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14699851	10.5281/zenodo.14699852	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15714571	10.5281/zenodo.15714572	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15377109	10.5281/zenodo.15377110	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10007313	10.5281/zenodo.10007314	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.12751359	10.5281/zenodo.12751360	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15341938	10.5281/zenodo.15341939	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16651824	10.5281/zenodo.16651825	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14608559	10.5281/zenodo.14608560	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14608559	10.5281/zenodo.15495279	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14608559	10.5281/zenodo.15489705	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14267062	10.5281/zenodo.14267063	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13849311	10.5281/zenodo.13849312	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14753468	10.5281/zenodo.14753469	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14753468	10.5281/zenodo.15139747	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11189890	10.5281/zenodo.11189891	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11189890	10.5281/zenodo.14602492	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11189890	10.5281/zenodo.14766096	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14045607	10.5281/zenodo.14045608	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14506310	10.5281/zenodo.14506311	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15678330	10.5281/zenodo.15678331	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14448232	10.5281/zenodo.14448233	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13838988	10.5281/zenodo.13838989	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10211681	10.5281/zenodo.10211682	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14774055	10.5281/zenodo.14774056	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14972237	10.5281/zenodo.14972238	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17354286	10.5281/zenodo.17354287	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17572971	10.5281/zenodo.17572972	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13225185	10.5281/zenodo.13225186	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16926882	10.5281/zenodo.16926883	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16881499	10.5281/zenodo.16881500	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11395945	10.5281/zenodo.11395946	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15904152	10.5281/zenodo.15904153	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10727429	10.5281/zenodo.10727430	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16948833	10.5281/zenodo.16948834	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14988140	10.5281/zenodo.14988141	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17500055	10.5281/zenodo.17500056	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10581902	10.5281/zenodo.10581903	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17208363	10.5281/zenodo.17208364	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14573922	10.5281/zenodo.14573923	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17492230	10.5281/zenodo.17492231	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15630376	10.5281/zenodo.15630377	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15640988	10.5281/zenodo.15640989	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13709734	10.5281/zenodo.13709735	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14650977	10.5281/zenodo.14650978	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17572985	10.5281/zenodo.17572986	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15063885	10.5281/zenodo.15063886	HasVersion + IsVersionOf match; dropping version DOI
